treatment	run	threshold	component	nodes	edges	sigma	dominating_size	alpha	xmin	exp_r	exp_p	logn_r	logn_p
Anp	1	0.54	positive	164	338	2.33182466409838	96	3.088613909567282	6.0	-0.8388171647654312	0.5934600067607889	-0.9402248335156005	0.32440114965100053	
Anp	1	0.542	positive	162	327	2.532772401413455	98	3.1194999625897686	6.0	-0.6791716664196934	0.6591824006354858	-0.8186253013288347	0.36069307519930127	
Anp	1	0.544	positive	156	314	2.8417318600144084	95	3.145213981537338	6.0	-0.3937492259518298	0.807014444663932	-0.5948144659314112	0.44882769989235904	
Anp	1	0.546	positive	152	306	3.025751627297164	94	2.8796353586649452	5.0	-1.1021899679548244	0.5723925223561063	-1.3097183587455175	0.2616915340774093	
Anp	1	0.548	positive	151	298	2.475276254690701	93	3.1441807238673247	6.0	-0.387650222853114	0.8041745167689804	-0.5460895833114814	0.4709244402258784	
Anp	1	0.55	positive	150	293	2.8812182542910594	91	2.680305490924469	4.0	-1.5617180228844787	0.5204235445220802	-2.034850165516265	0.15629370134387188	
Anp	1	0.552	positive	147	284	2.095682333499866	91	3.228949112317634	6.0	-0.12533160182697767	0.9340433648926081	-0.3829497347446489	0.5369790073542582	
Anp	1	0.554	positive	146	273	2.444625126271959	91	2.9574777212885346	5.0	-0.9733000300991339	0.5834154102358227	-1.0941382260088126	0.30879976110349106	
Anp	1	0.556	positive	131	253	1.8788431677018633	83	2.4235212245527475	3.0	-2.5400209983246382	0.4312722864747618	-3.268244391022395	0.08423260801046775	
Anp	1	0.558	positive	78	161	2.411298315163528	48	3.3383810671441787	6.0	-0.17473251723617622	0.8846677581072121	-0.36388447956620684	0.5789441272760334	
Anp	1	0.56	positive	77	158	2.519131614654003	47	3.8236497801867775	8.0	0.019206097933588406	0.9768173386250122	-0.09894673030513657	0.7347838626493802	
Anp	1	0.562	positive	77	156	2.0365157490778043	48	3.518633814066574	7.0	-0.11456783616242872	0.895759407367371	-0.22141048778071015	0.6494960897308534	
Anp	1	0.5640000000000001	positive	76	151	1.9444414044687643	47	3.6409991306376814	7.0	-0.0034895444405087517	0.9966247368543936	-0.15052639266039058	0.6864787086354267	
Anp	1	0.5660000000000001	positive	74	148	1.7030350066050197	45	3.6409991306376814	7.0	-0.0034895444405087517	0.9966247368543936	-0.15052639266039058	0.6864787086354267	
Anp	1	0.5680000000000001	positive	73	145	1.442635631658521	45	3.6850720901515186	7.0	0.0342559495154775	0.9666311931901163	-0.13811370429100234	0.6983525884972948	
Anp	1	0.5700000000000001	positive	73	142	1.75162904251844	46	2.40602978543128	3.0	-2.105689757214169	0.38718137010581666	-2.1779674725224414	0.17941972069053647	
Anp	1	0.5720000000000001	positive	73	138	1.4273900250379226	46	2.463197373558157	3.0	-1.8079106010470487	0.45006798934563397	-1.9042761589320496	0.2073455645076926	
Anp	1	0.5740000000000001	positive	55	114	1.6880488736158843	32	4.19643183638477	7.0	0.2267140737420943	0.7466249790657388	-0.018590675477905494	0.8290749231376002	
Anp	1	0.5760000000000001	positive	52	111	2.819279381248821	30	4.005314161970649	7.0	0.01776794002919302	0.9790299433369649	-0.06941887894533028	0.7638544753121841	
Anp	1	0.5780000000000001	positive	50	107	1.3302319987755014	28	3.6693086815271903	6.0	-0.024676585714159538	0.9750160307997591	-0.15479210682289213	0.6564917521753437	
Anp	1	0.5800000000000001	positive	50	106	1.4597035664659566	28	3.6693086815271903	6.0	-0.024676585714159538	0.9750160307997591	-0.15479210682289213	0.6564917521753437	
Anp	1	0.5820000000000001	positive	50	102	1.7508585164835164	28	4.249795041483054	7.0	0.36743432491565464	0.5216607585679227	-0.004335377908563531	0.9547593379245947	
Anp	1	0.5840000000000001	positive	50	100	1.511644109416938	29	3.753648032031791	6.0	0.17338414736690222	0.8064519516040985	-0.0677769895224487	0.7359915207028238	
Anp	1	0.5860000000000001	positive	50	97	1.2629264392324093	29	2.0351426956576564	2.0	-5.674338856667405	0.027174245303115775	-5.403920723999443	0.04005090869277997	
Anp	1	0.5880000000000001	positive	49	95	1.6744202513719244	28	2.0500053880028952	2.0	-5.515742042328659	0.028983655602987254	-5.319826696877099	0.03943512063472922	
Anp	1	0.5900000000000001	positive	48	94	2.4322425586984653	27	4.808822483073817	7.0	0.7573051159525077	0.1823491650469573	-1.6367960809126698	0.3599490067397837	
Anp	1	0.5920000000000001	positive	48	91	1.3468401944495723	27	2.513508521557904	3.0	-2.2779758599016464	0.1882624248061644	-2.167278738941207	0.20349631336766172	
Anp	1	0.5940000000000001	positive	48	89	2.515950580859303	27	2.520430902321327	3.0	-2.2003732478401457	0.18293008982436654	-2.190760926437884	0.19427765662210783	
Anp	1	0.5960000000000001	positive	48	88	1.6991585283459245	27	2.13230605468772	2.0	-4.166532097444154	0.09605267870121313	-4.012934676247951	0.07086320356447336	
Anp	1	0.5980000000000001	positive	48	87	1.4516758747697973	27	4.117971956346517	6.0	0.38581752092662747	0.4721271861292292	-0.00595955306019369	0.9498954140341338	
Anp	1	0.6000000000000001	positive	43	80	1.4009409304756926	24	3.0277213604075786	4.0	-0.41560418010425515	0.710911200589978	-0.5377668054826339	0.48059697484352415	
Anp	1	0.6020000000000001	positive	43	77	1.3810757144090475	24	2.6230419525071955	3.0	-1.1138154830822315	0.4895421628330592	-1.2894384364724312	0.31795159211672275	
Anp	1	0.6040000000000001	positive	43	75	1.1071554707918343	25	3.5401323675638054	5.0	0.3644528250343495	0.5857108341847814	-0.025945249920060753	0.8041477379009203	
Anp	1	0.6060000000000001	positive	43	72	1.2453117080587937	25	3.5332548381789177	5.0	0.361054182629748	0.5985572419216877	-0.01900716700478622	0.8344610914338225	
Anp	1	0.6080000000000001	positive	43	70	1.3070292494680271	25	2.6839340507041762	3.0	-0.2765268984962672	0.8599440426766655	-0.628412674904991	0.4480689924904515	
Anp	1	0.6100000000000001	positive	43	69	1.3414634146341464	25	3.382470293758284	5.0	-0.029498868331397032	0.9603757285355382	-0.1167415634645439	0.6719217726403167	
Anp	1	0.6120000000000001	positive	43	68	1.0048983590497182	26	2.7653833996116544	3.0	0.13261320935455823	0.9290773204268123	-0.3674348493524746	0.5045821282019187	
Anp	1	0.6140000000000001	positive	43	67	2.5549024410155927	25	2.8034855810644705	3.0	0.0106736008640258	0.993786150167544	-0.3963040891231996	0.4803052275904456	
Anp	1	0.6160000000000001	positive	39	63	1.0232846825157988	21	2.8788637423508554	3.0	0.048559989967809525	0.9704227719401239	-0.3182938518473084	0.49012065619637246	
Anp	1	0.618	positive	38	61	1.6032068062827225	20	2.9495886630254446	3.0	0.3336498632608995	0.8060834305271795	-0.2024927131554236	0.5318849611940697	
Anp	1	0.62	positive	38	59	1.1824717200549741	21	3.6940430383435023	5.0	-0.054234130008737336	0.9097872725632441	-0.1000080614322707	0.6932510269818833	
Anp	1	0.622	positive	38	58	2.041587901701323	21	2.862405006246787	3.0	-0.14448455166690577	0.9064808120597403	-0.3829354629520261	0.5050385433368043	
Anp	1	0.624	positive	36	55	1.466855724920241	20	2.9086541279557117	3.0	-0.3846963066767677	0.7343137734811913	-0.4906034986260288	0.46710880294267276	
Anp	1	0.626	positive	36	54	1.6498068141903761	20	2.9462810157073362	3.0	-0.3204736032713451	0.7774950800415062	-0.4700567551650612	0.48412375234512384	
Anp	1	0.628	positive	36	53	2.633298208640675	21	3.0138164363119926	3.0	-0.381492347849006	0.7027672983889003	-0.4802956330116994	0.4518981543770634	
Anp	1	0.63	positive	36	52	0.8355276907001045	21	2.9828288219524035	3.0	-0.5396974816730173	0.5752625937862317	-0.6143124017217229	0.4309083656897902	
Anp	1	0.632	positive	35	50	0.7345294763822776	21	3.0471028682550214	3.0	0.010232429839871937	0.9916361943223325	-0.23111730363304428	0.5468199142257848	
Anp	1	0.634	positive	35	49	1.782350889431461	21	2.964996282224152	3.0	-0.2081116437420445	0.8247022909069612	-0.3282370632660734	0.5114099361137161	
Anp	1	0.636	positive	32	44	0.8210388476647752	19	4.8549956357992965	5.0	0.05596240054854773	0.801863131816904	-0.017009660299135643	0.904955999499348	
Anp	1	0.638	positive	29	40	0.5224105461393598	17	4.8549956357992965	5.0	0.05596240054854773	0.801863131816904	-0.017009660299135643	0.904955999499348	
Anp	1	0.64	positive	29	38	1.0520833333333335	17	4.445753380929252	5.0	-0.05411407805559876	0.8394767808256816	-0.04038620192294751	0.6830602879008728	
Anp	1	0.642	positive	29	37	1.4805057955742886	17	3.1627612407034205	3.0	-0.22828650444586607	0.7313203597264053	-0.1997429310347112	0.46338498144029294	
Anp	1	0.644	positive	28	36	0.7602739726027397	18	3.253386086554265	3.0	-0.08004909022759599	0.8923235929168257	-0.14304963757271372	0.4217357573070658	
Anp	1	0.646	positive	28	36	0.504566210045662	18	3.253386086554265	3.0	-0.08004909022759599	0.8923235929168257	-0.14304963757271372	0.4217357573070658	
Anp	1	0.648	positive	27	35	inf	17	3.3113425744450775	3.0	-0.25456931127547844	0.6313421667850918	-0.21205772504216336	0.382416669473584	
Anp	1	0.65	positive	26	34	0.7921727395411607	16	5.254251711713378	5.0	-0.20765892559715504	0.030058240672100084	-0.4373789020695469	0.48840084831688635	
Anp	1	0.652	positive	26	34	0.3930499325236168	16	5.254251711713378	5.0	-0.20765892559715504	0.030058240672100084	-0.4373789020695469	0.48840084831688635	
Anp	1	0.654	positive	26	34	0.5132703553756185	16	5.254251711713378	5.0	-0.20765892559715504	0.030058240672100084	-0.4373789020695469	0.48840084831688635	
Anp	1	0.656	positive	26	34	0.5546558704453441	16	5.254251711713378	5.0	-0.20765892559715504	0.030058240672100084	-0.4373789020695469	0.48840084831688635	
Anp	1	0.658	positive	26	33	0.40900000000000003	16	3.4572608806333758	3.0	-0.5388965644101962	0.2057434581911255	-0.43233680835328026	0.3352962358440258	
Anp	1	0.66	positive	26	33	inf	16	3.4572608806333758	3.0	-0.5388965644101962	0.2057434581911255	-0.43233680835328026	0.3352962358440258	
Anp	1	0.662	positive	25	28	inf	16	2.655150788190432	2.0	-1.4886141623748683	0.02312680299528337	-1.4509756587377036	0.14913946801920136	
Anp	1	0.664	positive	25	28	0.4486552567237164	16	2.655150788190432	2.0	-1.4886141623748683	0.02312680299528337	-1.4509756587377036	0.14913946801920136	
Anp	1	0.666	positive	25	28	0.7927872860635696	16	2.655150788190432	2.0	-1.4886141623748683	0.02312680299528337	-1.4509756587377036	0.14913946801920136	
Anp	1	0.668	positive	24	27	inf	15	2.7276140357325747	2.0	-1.063371454578704	0.07860145324215852	-0.8982558427874815	0.1523309986733707	
Anp	1	0.67	positive	24	27	inf	15	2.7276140357325747	2.0	-1.063371454578704	0.07860145324215852	-0.8982558427874815	0.1523309986733707	
Anp	1	0.672	positive	24	27	0.8020338983050846	15	2.7276140357325747	2.0	-1.063371454578704	0.07860145324215852	-0.8982558427874815	0.1523309986733707	
Anp	1	0.674	positive	24	27	inf	15	2.7276140357325747	2.0	-1.063371454578704	0.07860145324215852	-0.8982558427874815	0.1523309986733707	
Anp	1	0.676	positive	23	25	nan	14	6.282137993989747	4.0	-0.1907336403962006	0.28885329046107555	-0.44340518013749863	0.09129228852310767	
Anp	1	0.678	positive	23	25	nan	14	6.282137993989747	4.0	-0.1907336403962006	0.28885329046107555	-0.44340518013749863	0.09129228852310767	
Anp	1	0.6799999999999999	positive	23	24	nan	14	5.809713858269498	4.0	-0.1549291487311949	0.03485766475156907	-0.4947272230819748	0.31518000038218674	
Anp	1	0.6819999999999999	positive	22	23	nan	14	5.809713858269498	4.0	-0.1549291487311949	0.03485766475156907	-0.4947272230819748	0.31518000038218674	
Anp	1	0.6839999999999999	positive	22	22	nan	14	3.0237294500707472	2.0	-0.9478036493872786	0.0006864092439123127	-0.8981386075119379	0.06690187723969511	
Anp	1	0.6859999999999999	positive	22	22	nan	14	3.0237294500707472	2.0	-0.9478036493872786	0.0006864092439123127	-0.8981386075119379	0.06690187723969511	
Anp	1	0.688	positive	21	21	nan	14	3.1497267270696963	2.0	-0.6143303474334013	0.0004966501070041827	-0.5191018213346641	0.008582260117643568	
Anp	1	0.04	negative	625	16851	0.06407197436570726	305	5.548803180364022	112.0	-3.4811648374835436	0.0004347004186744388	-5.1213878578195855	0.047681570549071656	
Anp	1	0.042	negative	620	15913	0.05819952322107885	306	5.107824647683001	98.0	-4.383237480878639	0.0008025469311618069	-5.289192982441039	0.041274301988202776	
Anp	1	0.044	negative	612	15005	0.054524263163659555	300	4.495762234656194	86.0	-6.917504877450723	7.850005723175551e-06	-8.764760102817622	0.0072137966226096095	
Anp	1	0.046	negative	605	14222	0.04955569650234475	299	4.432295297573098	82.0	-6.950054003439233	1.350742744326961e-05	-8.558864723592958	0.008420829699912652	
Anp	1	0.048	negative	595	13489	0.04696007799162749	293	4.496485945459156	80.0	-6.371886453225153	4.8845380496329184e-05	-7.642687301850088	0.012623450961984677	
Anp	1	0.05	negative	589	12742	0.042919793480971774	294	4.313744364788818	76.0	-7.5679463356643915	5.796806008787309e-07	-10.269796300300676	0.003218355085460452	
Anp	1	0.052000000000000005	negative	580	12000	0.03610287228135051	291	5.5987953157922545	90.0	-2.917983778540795	0.0031733698933981203	-3.9631929221844286	0.09386852395577261	
Anp	1	0.054	negative	570	11414	0.033939930178931814	290	5.54856913793128	87.0	-3.096085295459396	0.0014518787671174514	-4.478630916581556	0.0763460725941797	
Anp	1	0.056	negative	565	10832	0.030274587944442297	292	4.3435859253684725	68.0	-6.8845007042451165	1.291848970431973e-05	-8.688698680467093	0.00960118384475969	
Anp	1	0.058	negative	559	10258	0.02772176871565453	291	4.444710336357538	67.0	-6.037624925170718	8.136286660149575e-05	-7.305708653248915	0.018367788434788125	
Anp	1	0.06	negative	552	9763	0.02636972537775952	293	4.595848137958734	69.0	-5.432455380218361	3.013689064337579e-05	-7.652108570647658	0.018993522260855156	
Anp	1	0.062	negative	548	9280	0.02343139644744837	288	4.485932716564868	64.0	-5.707920884851716	8.28197929691297e-05	-7.253790418906253	0.02143346523375703	
Anp	1	0.064	negative	541	8816	0.021971007228111353	288	7.633469436295516	89.0	-1.1171604973681504	0.012016389150795942	-2.212290501082407	0.17641617192367343	
Anp	1	0.066	negative	535	8381	0.020213142358900784	286	8.04856030154505	89.0	-0.6278007225759992	0.10043903224022149	-1.3873905997452995	0.3063885728831707	
Anp	1	0.068	negative	527	8007	0.018055665912766087	282	4.249127280757563	57.0	-6.320186822115601	9.808395137198352e-06	-8.60825986781721	0.011499787357874503	
Anp	1	0.07	negative	523	7635	0.01571057163610641	283	7.963143206976985	83.0	-0.5224391992869166	0.18788777641877885	-1.031024356845803	0.36977891617912695	
Anp	1	0.07200000000000001	negative	521	7245	0.013632783355004908	285	3.916295439734522	49.0	-7.40137189088212	1.0607468734709216e-05	-8.951108189128519	0.00714742638773655	
Anp	1	0.07400000000000001	negative	513	6882	0.013513981925147536	284	3.7007620512186965	45.0	-8.714966933521934	1.1952066598019656e-06	-10.629629541826109	0.002982860792102267	
Anp	1	0.07600000000000001	negative	510	6542	0.012411475423243723	273	3.913063557491008	46.0	-6.804977443145649	3.167163316720114e-05	-7.978484449085978	0.009680157231970798	
Anp	1	0.078	negative	508	6260	0.011971057661667481	275	3.8603786448596424	44.0	-7.106696475120487	1.4873206277111767e-05	-8.4285036352552	0.006898528161765946	
Anp	1	0.08	negative	504	5980	0.009930319131900624	277	3.7234745900183044	41.0	-7.743049427194477	8.862786145488996e-06	-9.015318063696949	0.005196553482557308	
Anp	1	0.082	negative	495	5694	0.008280529516472967	269	3.746287851053207	40.0	-7.265712453200352	2.40136807792602e-05	-8.3319389781244	0.007532231524389914	
Anp	1	0.08399999999999999	negative	490	5422	0.007473650911650082	269	3.559053525680804	36.0	-8.408434881689956	1.5709886752535744e-05	-9.234976464082003	0.005267516554866377	
Anp	1	0.086	negative	483	5140	0.006325946833309742	264	3.517254895090412	35.0	-8.725507797676498	2.639059200705254e-06	-10.19531470841252	0.003099135241778989	
Anp	1	0.088	negative	478	4871	0.006622740189759068	261	3.417139201427227	32.0	-9.394826170871537	8.895217670244253e-06	-10.272258206751303	0.004721465934286265	
Anp	1	0.09	negative	469	4590	0.005913448646084407	253	4.994627011931607	46.0	-2.8141686896197253	0.0021548147949677875	-3.9278332670462586	0.07807330014301937	
Anp	1	0.092	negative	465	4381	0.005797912704161704	254	4.907824261843077	45.0	-2.999822025772099	0.0006059928401472445	-4.628779585716249	0.053280717025658716	
Anp	1	0.094	negative	460	4174	0.005942975919786186	251	8.763048112341377	60.0	-0.04886554365674689	0.8580994723407391	-0.555266093655181	0.6003208758533841	
Anp	1	0.096	negative	454	3973	0.005670448375119467	246	5.57764396512477	44.0	-1.6335044295451113	0.04443126274930247	-1.8678201390679576	0.2142452851526062	
Anp	1	0.098	negative	451	3788	0.004833380405771739	246	5.20484668836403	42.0	-2.2732696055986743	0.00392428750794187	-3.252649929285094	0.09714734386362084	
Anp	1	0.1	negative	448	3632	0.004556477496982422	244	5.196210898282108	41.0	-2.0915541935847157	0.00975903827380643	-2.816631645926615	0.13325691994825556	
Anp	1	0.10200000000000001	negative	444	3478	0.0038639871627983544	247	5.018921738054605	39.0	-2.043694695554686	0.019148537153871527	-2.491991218603543	0.1560258746086123	
Anp	1	0.10400000000000001	negative	438	3318	0.0039475357694847705	249	4.0064403449843855	30.0	-4.105241011609882	0.006866299584806846	-4.25243557686765	0.07749641691500456	
Anp	1	0.10600000000000001	negative	429	3162	0.003824596544771963	244	8.964719197415288	52.0	0.07601401885124592	0.8007741585062564	0.0924032828340795	0.6506471604324755	
Anp	1	0.10800000000000001	negative	420	3013	0.003842562546816977	237	5.605812590977457	38.0	-0.9914217604921323	0.1668951963154478	-0.9893043020703005	0.33839400762182725	
Anp	1	0.11000000000000001	negative	416	2885	0.0036558336320326105	242	5.122273264573594	35.0	-1.3347519121288185	0.10966112615248212	-1.3518475508546897	0.2738339099808945	
Anp	1	0.11200000000000002	negative	413	2750	0.0035563778148351762	243	5.190238267968842	35.0	-1.3699920700559791	0.06050475958829134	-1.5437242739900991	0.22780292310465844	
