treatment	run	threshold	component	nodes	edges	sigma	dominating_size	alpha	xmin	exp_r	exp_p	logn_r	logn_p
AMn	1	0.538	positive	169	337	1.066216772034901	117	1.8961239189049315	2.0	4.555460416940279	0.3994665711720651	-3.0771484066938437	0.048641159675525514	
AMn	1	0.54	positive	166	328	1.0788612568902431	116	1.9251075043653119	2.0	7.629531443529198	0.16394214925536343	-2.0803675351123325	0.07472152700312952	
AMn	1	0.542	positive	163	322	1.2370395804161887	113	1.9152853781519035	2.0	5.923626573062437	0.27243652117324957	-2.4366974068026037	0.06750559131865946	
AMn	1	0.544	positive	161	312	0.8895932137845416	112	1.6829636877722023	1.0	28.768757095798875	0.0011606494881108052	-6.226796618716194	1.0513327438518967e-05	
AMn	1	0.546	positive	161	307	1.5273609184136887	112	1.6895838622899313	1.0	29.81155452267041	0.0006495077385266652	-5.895865437219526	7.327240812016172e-06	
AMn	1	0.548	positive	158	302	1.498696812332523	110	1.6868776091954905	1.0	28.07364670370362	0.0012701890686807973	-5.992248165947201	7.680546202849235e-06	
AMn	1	0.55	positive	156	295	1.2510491076143202	109	1.689878351205841	1.0	27.552177791945006	0.0013036927347578307	-5.83318276684669	5.690836505400425e-06	
AMn	1	0.552	positive	154	283	1.3870772951571062	103	1.6956655374948189	1.0	25.41069005554597	0.002372758837345602	-5.9135948360982695	6.921800362404155e-06	
AMn	1	0.554	positive	152	279	1.0831671085681487	101	1.6937775505094947	1.0	23.801978811608397	0.0038279092986423556	-6.054927973594503	7.68345571175013e-06	
AMn	1	0.556	positive	145	269	1.4486242114749175	95	1.6926612140525195	1.0	23.89952360869073	0.0027070651737273084	-5.449455706791808	2.2588019732637865e-06	
AMn	1	0.558	positive	144	264	1.09126862806004	94	1.6955431061405166	1.0	23.298407142509575	0.003250170515404096	-5.4426084660326515	2.6744769333113465e-06	
AMn	1	0.56	positive	143	262	1.637046612230271	96	1.695776126427888	1.0	23.15468969988616	0.0032380139325593315	-5.365010960691347	1.8774000952050769e-06	
AMn	1	0.562	positive	142	257	1.1732140975049437	94	1.69731924148567	1.0	21.77467391145322	0.004356923432737346	-5.489749440401791	2.492821075789878e-06	
AMn	1	0.5640000000000001	positive	141	248	1.3526602316275276	91	1.704872406832205	1.0	20.819357165080813	0.004613422797198809	-5.453833908917142	2.799466939846611e-06	
AMn	1	0.5660000000000001	positive	139	242	1.167905746965252	90	1.7062633365836954	1.0	19.559759598819035	0.0061478583952787845	-5.45822952829266	2.122914746696837e-06	
AMn	1	0.5680000000000001	positive	136	236	1.3002979466299205	87	1.7050750496444445	1.0	18.02030058541085	0.008820063175499326	-5.415081204127499	6.740228270615731e-07	
AMn	1	0.5700000000000001	positive	133	228	1.1284113309459445	86	1.7093444300123006	1.0	17.776857941394933	0.007257923700696172	-5.135643638737972	2.4100150978031907e-07	
AMn	1	0.5720000000000001	positive	130	222	1.135626002380243	84	1.7071680942337428	1.0	15.755615289308967	0.014722196610508543	-5.237011482247628	1.4097966342151338e-07	
AMn	1	0.5740000000000001	positive	124	211	1.0534341954772557	70	1.7057007405550508	1.0	13.841559669887333	0.027028305302325212	-5.107437879890049	5.9424021002261585e-08	
AMn	1	0.5760000000000001	positive	122	207	1.2894841073373602	70	1.705879935168648	1.0	13.282164070310703	0.03158311860820389	-5.134822344088175	2.539647091067547e-07	
AMn	1	0.5780000000000001	positive	119	196	1.0826839578431937	70	1.7101195449586601	1.0	10.588803737478688	0.07146909077129583	-5.3116282737881635	2.2474552127219338e-07	
AMn	1	0.5800000000000001	positive	118	191	1.4471926818900334	69	1.7113987787239944	1.0	8.593647505689356	0.130546151047425	-5.593330751593901	3.150869926886314e-07	
AMn	1	0.5820000000000001	positive	118	187	1.210627095094361	70	6.87614368508412	11.0	-0.2253684748992154	0.20091777250584986	-0.31134283477526525	0.509688046778187	
AMn	1	0.5840000000000001	positive	117	184	1.1391359776547048	70	1.7178802937656412	1.0	7.193272619502577	0.19581329706275996	-5.713465883806083	3.1092960351757544e-07	
AMn	1	0.5860000000000001	positive	111	174	1.2911463926952458	68	1.712216343230343	1.0	4.139597594950172	0.43082753438716204	-6.06864565171944	1.350562679024377e-06	
AMn	1	0.5880000000000001	positive	110	170	1.62088552771855	67	1.7177083178677304	1.0	4.381813348018115	0.4001852531917579	-5.7726658018805965	3.510417994260067e-07	
AMn	1	0.5900000000000001	positive	109	169	2.4439956528817266	66	1.7149665938931071	1.0	3.6997538660526805	0.4773265863407733	-5.899051262565836	6.127284413779471e-07	
AMn	1	0.5920000000000001	positive	100	159	1.0984287520317864	59	1.704182319947271	1.0	2.519128788704093	0.6185562674055667	-5.723727603934857	3.5137091380556584e-06	
AMn	1	0.5940000000000001	positive	99	156	1.4916683158519692	58	1.707756622363376	1.0	2.71489623262971	0.582347187461008	-5.526851667435476	1.8203800681001497e-06	
AMn	1	0.5960000000000001	positive	99	149	1.4445607344925495	58	1.7323684096063767	1.0	5.861438596446319	0.21993778395889918	-4.558364336746092	3.371586758786178e-08	
AMn	1	0.5980000000000001	positive	97	146	1.3470060585301107	52	1.727784407455423	1.0	4.205640654714461	0.3694623055240783	-4.791565821901102	8.210022957011749e-08	
AMn	1	0.6000000000000001	positive	97	143	1.7369819864159857	52	1.7348481164096115	1.0	4.1277023156390795	0.3673626200902589	-4.773346685520031	8.394156283330136e-08	
AMn	1	0.6020000000000001	positive	95	140	1.0426692829357291	52	7.066367073939227	9.0	-0.2460932023458655	0.10053900938930303	-0.36965942603676893	0.4573573748020029	
AMn	1	0.6040000000000001	positive	92	135	1.8784726038270385	51	1.7347074582019977	1.0	3.347858592645598	0.4429328316902863	-4.525749290370719	9.644003797502364e-09	
AMn	1	0.6060000000000001	positive	88	127	1.4289344708658558	51	6.471724235699874	8.0	-0.27500424455648975	0.15040545451974416	-0.34995658636043936	0.48612892905354577	
AMn	1	0.6080000000000001	positive	83	120	1.950478095754781	47	6.395149849992738	8.0	-0.26357997040192593	0.15751016384714445	-0.38717917100917765	0.517378070762729	
AMn	1	0.6100000000000001	positive	69	101	1.9530779164873007	41	5.20473364270555	7.0	-0.22186386426227667	0.5016310596229201	-0.1811289389170122	0.632263739703693	
AMn	1	0.6120000000000001	positive	66	97	1.0238947975745962	39	4.905972040418588	7.0	-0.3262488627981148	0.33532193528752774	-0.3365560154987044	0.5749184357612865	
AMn	1	0.6140000000000001	positive	64	93	1.4025875190258752	46	7.434217234483845	9.0	-0.08184339041937871	0.29310485272158626	-0.10431395840345381	0.6656759870676302	
AMn	1	0.6160000000000001	positive	62	87	0.9073486650806238	43	8.481321947215196	9.0	-0.12161175843782646	0.0015650361642795968	-0.37218946800986696	0.5220710913256006	
AMn	1	0.618	positive	61	84	0.7983514967581735	44	8.481321947215196	9.0	-0.12161175843782646	0.0015650361642795968	-0.37218946800986696	0.5220710913256006	
AMn	1	0.62	positive	61	82	0.5639389354971808	44	3.4786686755969587	5.0	-0.8754742872653742	0.13767557868630964	-0.9390794837985079	0.36292971791774875	
AMn	1	0.622	positive	61	81	0.8117570780203157	44	1.74612596977698	1.0	-2.9546275955664054	0.39052913708214376	-4.565492793425834	0.000409027263867561	
AMn	1	0.624	positive	59	79	0.7169797145003756	42	1.7431806115203492	1.0	-2.8284570253069763	0.40717809861722687	-4.399921428786225	0.0005210607709265044	
AMn	1	0.626	positive	58	78	0.9188261005307524	41	1.738272012589344	1.0	-3.4335798500727055	0.3124662853635789	-4.602983078495298	0.0007539032873773376	
AMn	1	0.628	positive	56	76	0.6844440723375753	39	1.729237473755977	1.0	-4.423535772435287	0.1788587410603385	-4.985906841974878	0.0012605802186359683	
AMn	1	0.63	positive	56	74	0.806941431670282	39	1.7373733531091613	1.0	-4.719485754770805	0.14336186071586998	-5.116497864113034	0.0011668026350845214	
AMn	1	0.632	positive	56	74	1.381611880527282	39	1.7373733531091613	1.0	-4.719485754770805	0.14336186071586998	-5.116497864113034	0.0011668026350845214	
AMn	1	0.634	positive	54	72	1.8225514998192989	38	3.9215154706068716	5.0	-0.5046508057913228	0.2236265331679801	-0.5081513001829723	0.41806385083043274	
AMn	1	0.636	positive	54	70	1.3723175965665233	39	4.046231972689309	5.0	-0.3827420245344735	0.29908646424088325	-0.36456617946460645	0.434117566883763	
AMn	1	0.638	positive	52	68	1.7765709852598917	37	4.137784706341613	5.0	-0.4738255215033582	0.18269992882298702	-0.508591690332802	0.3987372076788819	
AMn	1	0.64	positive	52	66	0.8777694329703343	37	5.482185829435379	6.0	-0.05984187215911474	0.7666424183416175	-0.050692840014937346	0.6591497815077109	
AMn	1	0.642	positive	52	64	0.8073675898931	37	2.7486035265612063	3.0	-1.9488287415860803	0.05927926757720274	-1.9721212985808303	0.21865984844742647	
AMn	1	0.644	positive	50	61	1.4091413767579573	36	6.546906234499198	6.0	-0.010802506155010105	0.9349755023009346	-0.030339167878520756	0.8672631962436834	
AMn	1	0.646	positive	46	57	1.3827408897831432	31	4.454358213112781	5.0	-0.29920042841468075	0.2369214925469385	-0.34583742249021165	0.5115151997350635	
AMn	1	0.648	positive	45	55	1.3863109048723896	30	3.91803459753161	4.0	-0.5401758020799257	0.1900526924789454	-0.5164510956754376	0.4123417780561237	
AMn	1	0.65	positive	44	53	3.6568338249754175	29	3.897402414648377	4.0	-0.550626940228224	0.13950145476948742	-0.5861469959707756	0.38432074719599096	
AMn	1	0.652	positive	44	53	1.1632251720747293	29	3.897402414648377	4.0	-0.550626940228224	0.13950145476948742	-0.5861469959707756	0.38432074719599096	
AMn	1	0.654	positive	42	51	1.6757357023875625	28	3.897402414648377	4.0	-0.550626940228224	0.13950145476948742	-0.5861469959707756	0.38432074719599096	
AMn	1	0.656	positive	42	51	1.2067369979640938	28	3.897402414648377	4.0	-0.550626940228224	0.13950145476948742	-0.5861469959707756	0.38432074719599096	
AMn	1	0.658	positive	42	50	1.3538806758183737	28	4.21711757529736	4.0	-0.3309022089293743	0.3482482038827335	-0.2984373294835274	0.48391340718663545	
AMn	1	0.66	positive	41	47	0.9253811179459749	27	8.225697862711497	6.0	-0.11264374968577362	0.2434176503381047	-0.4524418237960274	0.3350715241275122	
AMn	1	0.662	positive	38	43	0.3209491102091789	25	7.625109349595651	5.0	-0.16338248990104254	0.38948206350157877	-0.416054029199293	0.09946158253914411	
AMn	1	0.664	positive	38	43	0.9116453325007804	25	7.625109349595651	5.0	-0.16338248990104254	0.38948206350157877	-0.416054029199293	0.09946158253914411	
AMn	1	0.666	positive	37	41	inf	26	7.625109349595651	5.0	-0.16338248990104254	0.38948206350157877	-0.416054029199293	0.09946158253914411	
AMn	1	0.668	positive	34	38	inf	21	5.603834846691082	4.0	-0.44286677996817586	3.4960465244514775e-11	-1.5958396760587532	0.11509643640384201	
AMn	1	0.67	positive	34	38	0.47030689517736146	21	5.603834846691082	4.0	-0.44286677996817586	3.4960465244514775e-11	-1.5958396760587532	0.11509643640384201	
AMn	1	0.672	positive	34	37	0.9695603156708004	21	6.282137993989747	4.0	-0.3814672807924012	0.13362159361590814	-0.8868103602749963	0.016937156986252835	
AMn	1	0.674	positive	34	36	0.0	22	5.809713858269497	4.0	-0.30985829746238225	0.002845049455839259	-0.9894544461639421	0.15547576322536616	
AMn	1	0.676	positive	33	35	0.0	21	4.055316957804992	3.0	-0.7139515591222527	0.000162848264754706	-0.9238746704535028	0.17658369411105557	
AMn	1	0.678	positive	30	32	nan	18	5.809713858269498	4.0	-0.1549291487311949	0.03485766475156907	-0.4947272230819748	0.31518000038218674	
AMn	1	0.6799999999999999	positive	30	32	nan	18	5.809713858269498	4.0	-0.1549291487311949	0.03485766475156907	-0.4947272230819748	0.31518000038218674	
AMn	1	0.6819999999999999	positive	30	32	0.0	18	5.809713858269498	4.0	-0.1549291487311949	0.03485766475156907	-0.4947272230819748	0.31518000038218674	
AMn	1	0.6839999999999999	positive	30	31	nan	18	5.018261151553771	3.0	-0.3374719350744022	0.5940179153773713	-0.3850718625241236	0.5917754054193376	
AMn	1	0.6859999999999999	positive	29	30	0.0	18	5.446611252921323	3.0	-0.3238895690712231	0.7604576625131454	-0.9682842655002246	0.10957850951830679	
AMn	1	0.688	positive	27	28	0.0	18	5.796750355788711	3.0	-0.883893495242559	0.2566828816795619	-0.9749282211829433	0.10732174680973829	
AMn	1	0.69	positive	24	25	nan	15	5.796750355788711	3.0	-0.883893495242559	0.2566828816795619	-0.9749282211829433	0.10732174680973829	
AMn	1	0.692	positive	22	23	0.0	13	5.66665540268046	3.0	-0.6563246949967476	0.3005374288804885	-0.7676655666366208	0.06991818908226549	
AMn	1	0.694	positive	22	22	0.0	13	5.581233650196624	3.0	-0.5523116209139936	0.3182792926541742	-0.6776391938133322	0.03326620163677053	
AMn	1	0.1138888888888889	negative	718	16864	0.033760217824314535	331	2.8711453404077902	44.0	-15.378511345131479	0.0025254388322698347	-13.743369488125811	0.0004756337231070495	
AMn	1	0.11666666666666667	negative	711	16186	0.03082766380107337	329	2.879276126344744	43.0	-14.068266035778615	0.005437842575981885	-12.67789248896376	0.0007893681708996543	
AMn	1	0.11944444444444445	negative	707	15633	0.028972812316015516	327	2.8643738878694736	41.0	-12.595122336845133	0.016634054661535752	-11.684530242740014	0.0013434475056027198	
AMn	1	0.12222222222222223	negative	704	14991	0.02775570240652157	320	2.847065619937707	39.0	-11.617357289959509	0.0297743093484445	-11.252146674824566	0.0014834402474107674	
AMn	1	0.125	negative	696	14443	0.02547216502724884	315	2.858638399555665	38.0	-9.849191922637928	0.06776648373793043	-10.04105468433113	0.0028236321291954455	
AMn	1	0.1277777777777778	negative	694	13941	0.024296173050449506	317	2.8408652511578127	37.0	-10.808696888644935	0.041204117630767575	-10.731652195193103	0.0018337006167935314	
AMn	1	0.13055555555555556	negative	689	13409	0.021996521178320107	312	2.875582271907901	36.0	-6.833402000993365	0.20593885752470353	-8.264036764585786	0.0060429742957004064	
AMn	1	0.13333333333333333	negative	685	12909	0.021132129166033513	310	2.8235442483273623	34.0	-8.916967115810895	0.1028865629267508	-9.88667095070498	0.0025592244249860166	
AMn	1	0.13611111111111113	negative	680	12400	0.019003354977898637	269	2.829054002239433	33.0	-7.622644987445172	0.16587682156187988	-9.09817430151422	0.003886465515323546	
AMn	1	0.1388888888888889	negative	674	11942	0.01793364466572851	263	2.824043579224189	32.0	-6.47689072053856	0.24202634731783113	-8.403558882861589	0.005564338728533177	
AMn	1	0.14166666666666666	negative	670	11505	0.017374705793736765	262	2.7864177030483885	31.0	-7.9777386044359035	0.14633939205834146	-9.329628607885617	0.0035212766257492678	
AMn	1	0.14444444444444446	negative	665	11093	0.01554323054591748	259	2.7489025240579092	29.0	-7.7954815911258795	0.17149480659737215	-9.69126821696889	0.0028711030770177197	
AMn	1	0.14722222222222223	negative	660	10688	0.01366173801160293	255	2.767511490738113	29.0	-7.196531039520745	0.19358945350665557	-8.907103510010145	0.0044685663164192035	
AMn	1	0.15000000000000002	negative	655	10249	0.011960763888995392	256	2.73432439551454	27.0	-6.679406775507873	0.2428383402162141	-9.279150320291725	0.003131213297574036	
AMn	1	0.1527777777777778	negative	650	9855	0.011860174183800695	199	2.7154556842959328	26.0	-6.34760518745048	0.27133292266299947	-9.145325900101312	0.003428466450261312	
AMn	1	0.15555555555555556	negative	649	9455	0.01136889970250417	205	2.7030666007390973	25.0	-5.7543490437883795	0.3195916263502899	-8.919126997728458	0.0036060558982845725	
AMn	1	0.15833333333333333	negative	647	9117	0.009663025315888665	212	2.714701994240969	24.0	-2.708382596383027	0.6503241130052917	-7.444266891740469	0.007974700610337839	
AMn	1	0.16111111111111112	negative	644	8786	0.008776608105716347	222	2.7108964544482386	24.0	-4.024338557028568	0.48114893574004003	-7.652269704956842	0.007209059666386018	
AMn	1	0.16388888888888892	negative	640	8435	0.007896524622675951	224	2.7311910847035312	23.0	0.3172961319774794	0.957563182707896	-5.716909170405382	0.02068247844844925	
AMn	1	0.16666666666666669	negative	637	8144	0.007670054358960993	215	2.658936840890978	21.0	-1.2602006081763912	0.8397005694032582	-7.513637638595129	0.007239110739387932	
AMn	1	0.16944444444444445	negative	634	7870	0.007253760387383579	222	2.6245997317651586	20.0	-2.0923108006801234	0.7406030930734147	-8.299514071458121	0.004731808761742507	
AMn	1	0.17222222222222222	negative	630	7580	0.006667675268139709	225	2.6147341759885148	19.0	-0.08645172384127076	0.989368190835088	-7.772452242375106	0.005853905238774377	
AMn	1	0.175	negative	624	7325	0.005396682920509425	229	2.633055081004452	19.0	0.47151167992661414	0.9401729485211796	-7.049858641163531	0.008342313756966263	
AMn	1	0.17777777777777778	negative	623	7068	0.005787022889840669	229	2.652738574754739	19.0	2.0325403550419274	0.7435683197546581	-5.797766606098115	0.017853273385597956	
AMn	1	0.18055555555555558	negative	623	6801	0.005432639107293751	237	2.651166317955873	18.0	4.583274242840664	0.4789711008069034	-5.159163349199208	0.02569246932533521	
AMn	1	0.18333333333333335	negative	619	6572	0.005524945739708273	236	2.5907313406351022	17.0	1.1974479428787221	0.8518695781483653	-7.033323972732541	0.008258959407199591	
AMn	1	0.18611111111111112	negative	618	6318	0.004774430959465387	238	2.6255340442698927	17.0	3.572161187545868	0.5713108521530383	-5.429616747261033	0.020743350321502388	
AMn	1	0.18888888888888888	negative	616	6091	0.0028615689768326786	243	2.5830462311871747	16.0	2.1693897733594874	0.7318991988679687	-6.5504280594877216	0.009627623415842035	
AMn	1	0.19166666666666668	negative	613	5882	0.0016029881569025975	244	2.68390336273971	17.0	7.190707399103483	0.2421723583306712	-3.1876048966197352	0.0791074306904971	
AMn	1	0.19444444444444445	negative	601	5640	0.0011658661840358076	237	2.6295842350802117	16.0	5.257968207674519	0.3909889377992678	-4.259831917532345	0.0393755672750076	
AMn	1	0.19722222222222224	negative	596	5429	0.0012541017048703664	236	2.601627252343241	15.0	5.832278633016425	0.3577377147722519	-4.63616299501757	0.03115875326038839	
AMn	1	0.2	negative	590	5233	0.0013757267061099586	235	2.6079988635793403	15.0	5.3595401565854	0.3856103741577164	-4.190591354485568	0.043331156758449715	
AMn	1	0.20277777777777778	negative	587	5049	0.001480482400761976	235	2.5806939247331546	14.0	6.433211664430485	0.3196015766942035	-4.429054314191911	0.03805481009451625	
